3 7.79e-05

4 9.49e-05

5 0.000144

6 0.0003068

7 0.0008113

8 0.0028611

9 0.0067731

10 0.0179408

11 0.0475733

12 0.125775

13 0.337929

14 0.785438

15 1.93137

16 4.70658

17 11.144

18 26.407

19 63.401

20 150.93

21 335.021

