10000  0.116028
17600  0.356276
25200  0.729611
32800  1.24726
40400  1.88371
48000  2.64659
55600  3.61469
63200  4.60812
70800  5.75029
78400  7.05966
86000  8.47406
93600  10.0347
101200  11.73
108800  13.5581
116400  15.519
124000  17.6126
131600  19.8371
139200  22.194
146800  24.7135
154400  27.3534
162000  30.12
169600  33.3415
177200  36.2042
184800  39.1187
192400  42.4781
