100 0.00516
296 0.127082
492 0.57316
688 1.56707
884 3.30545
1080 6.1685
1276 10.0885
1472 15.6338
1668 22.4813
1864 31.292
2060 42.2676
2256 55.4544
2452 71.2352
2648 89.7935
2844 112.535
3040 142.471
3236 170.621
3432 202.423
3628 231.273
3824 269.546
4020 315.369
4216 361.246
4412 401.293
4608 452.930
4804 513.294
