10000 0.092033
17600 0.292401
25200 0.586915
32800 1.00723
40400 1.52175
48000 2.18136
55600 2.89777
63200 3.81142
70800 4.71696
78400 5.7703
86000 6.96699
93600 8.20913
101200 9.60165
108800 11.1797
116400 12.6619
124000 14.4114
131600 16.1157
139200 18.1983
146800 20.0798
154400 22.1313
162000 24.2988
169600 26.9291
177200 29.74
184800 32.352
192400 34.5948
