10000 0.053522
17600 0.121334
25200 0.244107
32800 0.415468
40400 0.636933
48000 0.893007
55600 1.18648
63200 1.53619
70800 1.91789
78400 2.35724
86000 2.83789
93600 3.37182
101200 3.91437
108800 4.53172
116400 5.18175
124000 5.88879
131600 6.62354
139200 7.40815
146800 8.26839
154400 9.1455
162000 10.0362
169600 10.9883
177200 12.0652
184800 13.0542
192400 14.1706
