100 1.14e-05
5100 0.0220512
10100 0.0877781
15100 0.201891
20100 0.350797
25100 0.554977
30100 0.780825
35100 1.14235
40100 1.5164
45100 1.88278
50100 2.27707
55100 2.76561
60100 3.24218
65100 3.65664
70100 4.16214
75100 4.81714
80100 5.97465
85100 6.49893
90100 7.20789
95100 7.79444
