10000 0.001271
17600 0.002556
25200 0.003479
32800 0.003776
40400 0.005112
48000 0.0058
55600 0.00676
63200 0.007805
70800 0.008934
78400 0.009548
86000 0.01004
93600 0.010846
101200 0.012589
108800 0.012995
116400 0.013904
124000 0.015027
131600 0.016009
139200 0.017362
146800 0.018501
154400 0.019572
162000 0.020374
169600 0.020997
177200 0.022439
184800 0.024844
192400 0.024787
