10000 0.00161667
8009600 3.27196
16009200 7.18963
24008800 11.2261
32008400 15.5649
40008000 20.3385
48007600 24.7774
56007200 29.8923
64006800 33.8078
72006400 38.8179
80006000 44.0496
88005600 48.9127
96005200 53.9727
104004800 59.0224
112004400 64.6553
120004000 67.8531
128003600 72.916
136003200 78.2451
144002800 83.5939
152002400 91.0787
160002000 96.7645
168001600 103.096
176001200 107.919
184000800 114.762
192000400 119.793
200000000 125.749
