100	0,0000559
600	0,0006684
1100	0,0029876
1600	0,0037486
2100	0,0065223
2600	0,0096896
3100	0,0124138
3600	0,0167894
4100	0,0229371
4600	0,0278419
5100	0,0342268
5600	0,0414072
6100	0,0484069
6600	0,0562251
7100	0,0657105
7600	0,0763762
8100	0,0852099
8600	0,0964816
9100	0,1080832
9600	0,1205084
10100	0,134272
10600	0,1470804
11100	0,1622753
11600	0,1768598
12100	0,1916143
