5000	0,0000375
10000	0,0071796
15000	0,0230884
20000	0,0504205
25000	0,0876771
30000	0,1359541
35000	0,1937896
40000	0,2630498
45000	0,3428754
50000	0,4305599
55000	0,5309697
60000	0,6415025
65000	0,7614604
70000	0,8939114
75000	1,035278
80000	1,1864927
85000	1,3514202
90000	1,5239524
95000	1,7055482
100000	1,9030063
105000	2,1055678
110000	2,3193433
115000	2,693555
120000	2,9426929
125000	3,0342886
