100	0,0000596
600	0,0005887
1100	0,0018454
1600	0,0038098
2100	0,0059764
2600	0,0091048
3100	0,0119054
3600	0,0160292
4100	0,0206625
4600	0,0256193
5100	0,031304
5600	0,037732
6100	0,0449446
6600	0,0523792
7100	0,0603189
7600	0,0686638
8100	0,07782
8600	0,0885429
9100	0,1024313
9600	0,1086669
10100	0,1204882
10600	0,1338082
11100	0,1449901
11600	0,1646252
12100	0,1826251
