100	0,0063228
150	0,0184564
200	0,0402106
250	0,0768453
300	0,1315863
350	0,2102942
400	0,3112786
450	0,4503154
500	0,5998839
550	0,7994896
600	1,036431
650	1,316488
700	1,648679
750	2,026959
800	2,464448
850	2,954062
900	3,50323
950	4,121488
1000	4,831181
1050	5,575247
1100	6,428017
1150	7,352457
1200	8,357931
1250	9,465997
1300	10,68651
