100	0,0000022
600	0,0000499
1100	0,0001707
1600	0,0003872
2100	0,0006334
2600	0,0009217
3100	0,0012945
3600	0,0015269
4100	0,0019127
4600	0,0023292
5100	0,003011
5600	0,004577
6100	0,0039784
6600	0,0052352
7100	0,0052042
7600	0,0059611
8100	0,0066155
8600	0,0071218
9100	0,0084494
9600	0,0087665
10100	0,011147
10600	0,0119517
11100	0,0153873
11600	0,0142162
12100	0,0159281
