10000  0.00155668
17600  0.002891
25200  0.004963
32800  0.005487
40400  0.007352
48000  0.009391
55600  0.009507
63200  0.011131
70800  0.013099
78400  0.014929
86000  0.017229
93600  0.019244
101200  0.021434
108800  0.019412
116400  0.021278
124000  0.023359
131600  0.024953
139200  0.02679
146800  0.028996
154400  0.030815
162000  0.033063
169600  0.035161
177200  0.037214
184800  0.039439
192400  0.042133
200000  0.044077
