10000 	  0.00158699
8009600  1.9879
16009200  4.17131
24008800  6.84359
32008400  8.69923
40008000  11.381
48007600  14.3598
56007200  15.3611
64006800  18.1841
72006400  22.0983
80006000  24.2928
88005600  26.7032
96005200  30.0474
104004800  33.9665
112004400  31.8874
120004000  34.508
128003600  41.8445
136003200  43.8871
144002800  46.235
152002400  46.7064
160002000  51.0482
168001600  54.4572
176001200  57.7655
184000800  61.5062
192000400  64.9649
200000000  65.2368
