2 1.9e-06
4 2.8e-06
8 1.9e-06
16 2.1e-06
32 4e-06
64 1.09e-05
128 3.71e-05
256 0.0001923
512 0.0008142
1024 0.0044632
2048 0.0210979
4096 0.0993347
8192 0.748289
16384 4.47137
32768 26.4488
