10000 0.000841059
17600 0.001551
25200 0.002604
32800 0.003229
40400 0.004169
48000 0.005028
55600 0.005742
63200 0.006456
70800 0.00788
78400 0.008629
86000 0.00972
93600 0.010669
101200 0.012139
108800 0.011284
116400 0.012361
124000 0.013532
131600 0.014581
139200 0.015701
146800 0.016744
154400 0.018101
162000 0.018791
169600 0.019999
177200 0.021377
184800 0.022178
192400 0.023504
