100	0,0000046
150	0,0000016
200	0,0000026
250	0,0000035
300	0,0000062
350	0,0000112
400	0,0000263
450	0,0000424
500	0,0000834
550	0,0001695
600	0,0003376
650	0,0007332
700	0,0012248
750	0,0023384
800	0,0041725
850	0,0076377
900	0,0149341
950	0,0299173
1000	0,0607644
1050	0,119959
1100	0,2374589
1150	0,473775
1200	0,9441392
1250	1,88709
1300	3,777149
