5000	0,0002825
10000	0,000215
15000	0,0003262
20000	0,0005842
25000	0,00059
30000	0,001098
35000	0,0008509
40000	0,0015085
45000	0,0010191
50000	0,0011425
55000	0,0015045
60000	0,0014676
65000	0,0022745
70000	0,0024243
75000	0,0018164
80000	0,0021936
85000	0,002129
90000	0,0021694
95000	0,0022816
100000	0,0023944
105000	0,0035119
110000	0,0027291
115000	0,003588
120000	0,002973
125000	0,0030821
