100	0,000004
600	0,0000221
1100	0,0000543
1600	0,0001162
2100	0,0002049
2600	0,0003006
3100	0,0004021
3600	0,0005335
4100	0,0006935
4600	0,0008849
5100	0,0010703
5600	0,0012172
6100	0,0014949
6600	0,0017665
7100	0,0019275
7600	0,0022333
8100	0,002488
8600	0,0027844
9100	0,0032117
9600	0,0034847
10100	0,0036902
10600	0,0041575
11100	0,0044782
11600	0,0049906
12100	0,0053133
