100	0,0000064
600	0,0001512
1100	0,0005192
1600	0,0011496
2100	0,0017492
2600	0,0049395
3100	0,0039308
3600	0,0042811
4100	0,0075745
4600	0,007808
5100	0,0085409
5600	0,0095306
6100	0,0124278
6600	0,0140282
7100	0,0153027
7600	0,0186496
8100	0,0215654
8600	0,0236186
9100	0,026356
9600	0,0290662
10100	0,0331244
10600	0,0365306
11100	0,0390315
11600	0,0404008
12100	0,0436513
