5000	0,00073
10000	0,0010908
15000	0,0015811
20000	0,0026586
25000	0,0023974
30000	0,0028837
35000	0,0032484
40000	0,0036249
45000	0,0042462
50000	0,0046301
55000	0,0049585
60000	0,0056297
65000	0,0060739
70000	0,0064385
75000	0,0069745
80000	0,0073222
85000	0,0078478
90000	0,0080832
95000	0,0088064
100000	0,0100324
105000	0,0115915
110000	0,0128384
115000	0,0118565
120000	0,0128237
125000	0,0124041
