5000	0,0000041
10000	0,0024271
15000	0,0085491
20000	0,0168552
25000	0,0269169
30000	0,0415954
35000	0,0610687
40000	0,0813643
45000	0,1057963
50000	0,1346822
55000	0,1656663
60000	0,1999097
65000	0,2374016
70000	0,2776458
75000	0,3219021
80000	0,3680694
85000	0,4181745
90000	0,4722091
95000	0,5293425
100000	0,5896261
105000	0,6522473
110000	0,7177817
115000	0,7871012
120000	0,8600117
125000	0,936764
