100	0,0013452
150	0,0046397
200	0,01017
250	0,0144199
300	0,0246602
350	0,0384987
400	0,0586704
450	0,0817863
500	0,1129877
550	0,1503036
600	0,1933897
650	0,2474946
700	0,3070108
750	0,37768
800	0,4574571
850	0,5455299
900	0,6477027
950	0,7660497
1000	0,8917415
1050	1,036819
1100	1,203815
1150	1,384789
1200	1,592772
1250	1,819313
1300	2,064269
